Fight_Id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id
4c9047d1c1bc1e29,win,Renan Barao,Urijah Faber,1,0,17,8,0,0,0,0,Bantamweight,KO/TKO Punch,1,3:42,fc31f896cde2bc2e
a3b37f8ea171b962,win,Jose Aldo,Ricardo Lamas,0,0,62,41,2,1,2,0,Featherweight,U-DEC,5,5:00,fc31f896cde2bc2e
651bdd9e17a58c5d,win,Alistair Overeem,Frank Mir,1,0,62,3,0,1,0,1,Heavyweight,U-DEC,3,5:00,fc31f896cde2bc2e
a851348faa460c2d,win,Ali Bagautinov,John Lineker,0,0,49,27,6,0,1,2,Flyweight,U-DEC,3,5:00,fc31f896cde2bc2e
fe936088ec4dcb0d,win,Abel Trujillo,Jamie Varner,1,0,18,36,0,0,0,1,Lightweight,KO/TKO Punch,2,2:32,fc31f896cde2bc2e
b9be2e52d02886e2,win,Alan Patrick,John Makdessi,0,0,40,61,2,0,0,0,Lightweight,U-DEC,3,5:00,fc31f896cde2bc2e
b705fb146638d859,win,Chris Cariaso,Danny Martinez,0,0,73,33,0,5,0,0,Flyweight,U-DEC,3,5:00,fc31f896cde2bc2e
c145e4b6206d4c18,win,Nick Catone,Tom Watson,0,0,31,50,5,0,0,0,Middleweight,S-DEC,3,5:00,fc31f896cde2bc2e
b51163f358495b41,win,Al Iaquinta,Kevin Lee,1,0,49,39,0,1,1,2,Lightweight,U-DEC,3,5:00,fc31f896cde2bc2e
131732f248cd2829,win,Clint Hester,Andy Enz,1,0,72,69,2,0,0,0,Middleweight,U-DEC,3,5:00,fc31f896cde2bc2e
bc9dd73e0a982c08,win,Rashid Magomedov,Anthony Rocco Martin,0,0,46,18,0,1,1,1,Lightweight,U-DEC,3,5:00,fc31f896cde2bc2e
7a91b26b3e231fff,win,Neil Magny,Gasan Umalatov,0,0,71,34,1,2,0,0,Welterweight,U-DEC,3,5:00,fc31f896cde2bc2e
7fda79ba69b06c0b,win,Benson Henderson,Josh Thomson,0,0,46,19,4,4,1,0,Lightweight,S-DEC,5,5:00,a8d521d913df4e31
77d82e8a220053ea,win,Stipe Miocic,Gabriel Gonzaga,0,0,63,29,1,1,0,0,Heavyweight,U-DEC,3,5:00,a8d521d913df4e31
ca8e482388e7ac82,win,Donald Cerrone,Adriano Martins,1,0,16,13,1,0,0,0,Lightweight,KO/TKO Kick,1,4:40,a8d521d913df4e31
6fdcd1caa0e9d239,win,Jeremy Stephens,Darren Elkins,0,0,40,21,1,0,0,4,Featherweight,U-DEC,3,5:00,a8d521d913df4e31
6a7f68feb5c0755d,win,Alex Caceres,Sergio Pettis,1,0,53,49,1,1,1,0,Bantamweight,SUB Rear Naked Choke,3,4:39,a8d521d913df4e31
97ad3419f2029ba1,win,Eddie Wineland,Yves Jabouin,1,0,54,33,0,0,0,0,Bantamweight,KO/TKO Punches,2,4:16,a8d521d913df4e31
80cb366cd1e54aec,ncnc,Chico Camus,Yaotzin Meza,0,0,12,12,2,1,1,0,Bantamweight,Overturned,3,5:00,a8d521d913df4e31
df7cf7ef41eccbe6,win,Hugo Viana,Ramiro Hernandez,1,0,79,40,0,0,0,0,Bantamweight,U-DEC,3,5:00,a8d521d913df4e31
3f1d1bd33a296f26,win,Daron Cruickshank,Mike Rio,2,0,46,10,1,0,1,1,Lightweight,KO/TKO Kick,2,4:56,a8d521d913df4e31
ea0f7fe570c1533f,win,George Sullivan,Mike Rhodes,0,0,61,51,2,2,0,1,Welterweight,U-DEC,3,5:00,a8d521d913df4e31
e53c8a20819f9be6,win,Nikita Krylov,Walt Harris,1,0,11,1,0,0,0,0,Heavyweight,KO/TKO Kick,1,0:25,a8d521d913df4e31
0f3e6876516edeaf,win,Luke Rockhold,Constantinos Philippou,1,0,12,4,0,0,0,0,Middleweight,KO/TKO Kick,1,2:31,30a09e43f15f1d75
8d6392d59e1ca099,win,Brad Tavares,Lorenz Larkin,0,0,45,39,2,0,0,0,Middleweight,U-DEC,3,5:00,30a09e43f15f1d75
55139052f4641670,win,TJ Dillashaw,Mike Easton,0,0,117,46,2,0,0,0,Bantamweight,U-DEC,3,5:00,30a09e43f15f1d75
7e3609b672c7ecf9,win,Yoel Romero,Derek Brunson,0,0,60,38,0,3,0,0,Middleweight,KO/TKO Elbows,3,3:23,30a09e43f15f1d75
eea06604a47ea9a8,win,John Moraga,Dustin Ortiz,0,0,43,35,0,2,1,0,Flyweight,S-DEC,3,5:00,30a09e43f15f1d75
fac335e6aeff29f5,win,Cole Miller,Sam Sicilia,1,0,38,14,0,0,1,0,Featherweight,SUB Rear Naked Choke,2,1:54,30a09e43f15f1d75
bbb810f50d60b31a,win,Ramsey Nijem,Justin Edwards,0,0,46,25,5,0,1,1,Lightweight,U-DEC,3,5:00,30a09e43f15f1d75
3b8b70b448b0c604,win,Elias Silverio,Isaac Vallie-Flagg,1,0,81,21,4,0,0,0,Lightweight,U-DEC,3,5:00,30a09e43f15f1d75
94608c62dd497366,win,Trevor Smith,Brian Houston,0,0,57,30,1,1,1,0,Middleweight,S-DEC,3,5:00,30a09e43f15f1d75
c2f70bd2fc1bac73,win,Louis Smolka,Alptekin Ozkilic,0,0,92,60,0,9,1,0,Flyweight,U-DEC,3,5:00,30a09e43f15f1d75
1143d37503a9527d,win,Vinc Pichel,Garett Whiteley,0,0,44,44,8,0,1,2,Lightweight,U-DEC,3,5:00,30a09e43f15f1d75
6f3e189c393c0e09,win,Beneil Dariush,Charlie Brenneman,1,0,9,5,0,0,1,0,Lightweight,SUB Rear Naked Choke,1,1:45,30a09e43f15f1d75
3ff7d02ef633ee22,win,Tarec Saffiedine,Hyun Gyu Lim,3,0,120,122,1,0,1,1,Welterweight,U-DEC,5,5:00,e5c9de15bb58b1c6
07d1d120dab41893,win,Tatsuya Kawajiri,Sean Soriano,0,0,32,19,3,0,1,0,Featherweight,SUB Rear Naked Choke,2,0:50,e5c9de15bb58b1c6
74edd53297a084b9,win,Kiichi Kunimoto,Luiz Dutra,0,0,12,10,0,0,0,0,Welterweight,DQ,1,2:57,e5c9de15bb58b1c6
221cb15141299346,win,Kyung Ho Kang,Shunichi Shimizu,0,0,65,2,2,0,4,0,Bantamweight,SUB Arm Triangle,3,3:53,e5c9de15bb58b1c6
4b69545737f1902a,win,Max Holloway,Will Chope,2,0,74,33,0,0,0,0,Featherweight,KO/TKO Punch,2,2:27,e5c9de15bb58b1c6
ab8722d48a5a447e,win,Katsunori Kikuno,Quinn Mulhern,0,0,23,16,3,0,0,0,Lightweight,U-DEC,3,5:00,e5c9de15bb58b1c6
e2bb4b8ce5ada2a8,win,Royston Wee,Dave Galera,0,0,8,25,6,0,0,2,Bantamweight,U-DEC,3,5:00,e5c9de15bb58b1c6
181429d8227794cb,win,Mairbek Taisumov,Tae Hyun Bang,0,0,33,26,5,0,0,0,Lightweight,U-DEC,3,5:00,e5c9de15bb58b1c6
eb82e95ab678f8bc,win,Dustin Kimura,Jon Delos Reyes,0,1,1,9,0,1,1,0,Bantamweight,SUB Armbar,1,2:13,e5c9de15bb58b1c6
f7bd56e197bab2a6,win,Russell Doane,Leandro Issa,0,0,43,17,0,2,1,1,Bantamweight,SUB Triangle Choke,2,4:59,e5c9de15bb58b1c6
2a17686c6b5f334e,win,Chris Weidman,Anderson Silva,1,0,20,8,1,0,1,0,Middleweight,KO/TKO,2,1:16,83d0de122f2f9664
315968a74789600a,win,Ronda Rousey,Miesha Tate,0,0,40,24,6,1,3,0,Women's Bantamweight,SUB Armbar,3,0:58,83d0de122f2f9664
a060b6b0dfe275b7,win,Travis Browne,Josh Barnett,0,0,12,5,0,0,0,0,Heavyweight,KO/TKO Elbows,1,1:00,83d0de122f2f9664
39be68189f2d5074,win,Jim Miller,Fabricio Camoes,0,0,6,11,1,0,1,0,Lightweight,SUB Armbar,1,3:42,83d0de122f2f9664
5e4f358e0bcc2f15,win,Dustin Poirier,Diego Brandao,1,0,44,16,0,1,0,0,Featherweight,KO/TKO Punches,1,4:54,83d0de122f2f9664
11706648d34ff3e8,win,Uriah Hall,Chris Leben,1,0,20,11,0,0,0,0,Middleweight,KO/TKO,1,5:00,83d0de122f2f9664
b1fd21231f0604e1,win,Michael Johnson,Gleison Tibau,1,0,22,12,0,0,0,0,Lightweight,KO/TKO Punch,2,1:32,83d0de122f2f9664
f1a9c3187855155c,ncnc,Dennis Siver,Manvel Gamburyan,0,0,54,14,2,3,0,0,Featherweight,Overturned,3,5:00,83d0de122f2f9664
a6e494c82d136172,win,John Howard,Siyar Bahadurzada,0,0,47,44,3,1,0,0,Welterweight,U-DEC,3,5:00,83d0de122f2f9664
49c0071ae52fc83a,win,William Macario,Bobby Voelker,0,0,133,61,3,0,0,0,Welterweight,U-DEC,3,5:00,83d0de122f2f9664
27635cc4d9fcac98,win,Robert Peralta,Estevan Payan,1,0,34,32,2,1,0,0,Featherweight,KO/TKO Punches,3,0:12,83d0de122f2f9664
e6663b2c16df6191,win,Demetrious Johnson,Joseph Benavidez,1,0,7,4,0,0,0,0,Flyweight,KO/TKO Punch,1,2:08,480b702debcb5433
00566b4d89565373,win,Urijah Faber,Michael McDonald,1,0,29,9,1,0,1,0,Bantamweight,SUB Guillotine Choke,2,3:22,480b702debcb5433
631f0721b3fc56dc,win,Chad Mendes,Nik Lentz,0,0,35,40,7,0,1,0,Featherweight,U-DEC,3,5:00,480b702debcb5433
319d75c21fbb5d3f,win,Joe Lauzon,Mac Danzig,0,0,43,52,3,0,2,0,Lightweight,U-DEC,3,5:00,480b702debcb5433
c1d2ce95229cdbd9,win,Ryan LaFlare,Court McGee,0,0,68,54,4,4,1,2,Welterweight,U-DEC,3,5:00,480b702debcb5433
a5c76ead1a2767b6,win,Edson Barboza,Danny Castillo,1,0,43,55,0,1,1,1,Lightweight,M-DEC,3,5:00,480b702debcb5433
f5fb4435faf1ca04,win,King Green,Pat Healy,0,0,80,59,3,2,0,0,Lightweight,U-DEC,3,5:00,480b702debcb5433
5ffccdf4af20dc0d,win,Zach Makovsky,Scott Jorgensen,0,0,26,31,6,1,1,1,Flyweight,U-DEC,3,5:00,480b702debcb5433
5929c539190c8a07,win,Sam Stout,Cody McKenzie,0,0,54,31,1,1,1,0,Lightweight,U-DEC,3,5:00,480b702debcb5433
4618dcef2dc6250f,win,Abel Trujillo,Roger Bowling,0,0,43,9,5,0,0,0,Lightweight,KO/TKO Punches,2,1:35,480b702debcb5433
0f215b143e08f425,win,Alptekin Ozkilic,Darren Uyenoyama,0,0,27,33,3,2,0,0,Flyweight,S-DEC,3,5:00,480b702debcb5433
fe52c91f751e8db6,drawdraw,Mark Hunt,Antonio Silva,1,1,103,97,2,0,0,0,Heavyweight,M-DEC,5,5:00,ee457ef1e1c326c1
b568f3700aa2c1f7,win,Mauricio Rua,James Te Huna,1,0,9,1,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:03,ee457ef1e1c326c1
bfc321f0b0a7bf40,win,Ryan Bader,Anthony Perosh,0,0,70,9,3,0,0,0,Light Heavyweight,U-DEC,3,5:00,ee457ef1e1c326c1
45e6eec6b35d7dfe,win,Soa Palelei,Pat Barry,0,0,12,1,1,0,0,0,Heavyweight,KO/TKO Punches,1,2:09,ee457ef1e1c326c1
adc1b34f6988bd68,win,Clint Hester,Dylan Andrews,0,0,27,13,1,2,0,0,Middleweight,KO/TKO,2,5:00,ee457ef1e1c326c1
39efb868dbe7e311,win,Bethe Correia,Julie Kedzie,0,0,65,54,1,0,0,0,Women's Bantamweight,S-DEC,3,5:00,ee457ef1e1c326c1
b951f2d4080ef172,win,Takeya Mizugaki,Nam Phan,0,0,152,100,3,0,0,0,Bantamweight,U-DEC,3,5:00,ee457ef1e1c326c1
e982a2648d69fda6,win,Caio Magalhaes,Nick Ring,0,0,32,30,0,3,0,1,Middleweight,U-DEC,3,5:00,ee457ef1e1c326c1
e14b4f2c7b36d0b9,win,Justin Scoggins,Richie Vaculik,0,0,27,2,2,0,0,0,Flyweight,KO/TKO Punches,1,4:43,ee457ef1e1c326c1
678eb77df5589eac,win,Krzysztof Jotko,Bruno Santos,0,0,17,12,1,1,0,1,Middleweight,U-DEC,3,5:00,ee457ef1e1c326c1
2389557cfa02df78,win,Alex Garcia,Ben Wall,1,0,9,1,0,0,0,0,Welterweight,KO/TKO Punch,1,0:43,ee457ef1e1c326c1
f0815638f558968d,win,Nate Diaz,Gray Maynard,0,0,33,5,0,1,0,0,Lightweight,KO/TKO Punches,1,2:38,9a967e8e43dcef63
fca7fbd0bafc480c,win,Julianna Pena,Jessica Rakoczy,0,0,33,4,2,0,0,0,Women's Bantamweight,KO/TKO Punches,1,4:59,9a967e8e43dcef63
a072ec605bebe5a8,win,Chris Holdsworth,Davey Grant,0,0,15,18,1,0,1,0,Bantamweight,SUB Rear Naked Choke,2,2:10,9a967e8e43dcef63
1b7bc992c26ac10f,win,Jessamyn Duke,Peggy Morgan,0,0,123,34,1,0,3,0,Women's Bantamweight,U-DEC,3,5:00,9a967e8e43dcef63
2a940fac11da404d,win,Raquel Pennington,Roxanne Modafferi,0,0,80,42,1,0,1,0,Women's Bantamweight,U-DEC,3,5:00,9a967e8e43dcef63
b186f4778257ca6d,win,Akira Corassani,Maximo Blanco,0,0,1,5,0,1,0,0,Featherweight,DQ,1,0:25,9a967e8e43dcef63
e9ec16e4e7cfb120,win,Tom Niinimaki,Rani Yahya,0,0,17,15,4,2,0,4,Featherweight,S-DEC,3,5:00,9a967e8e43dcef63
2b5058614b56a898,win,Jared Rosholt,Walt Harris,0,2,33,18,1,0,0,0,Heavyweight,U-DEC,3,5:00,9a967e8e43dcef63
64e1197b8d5d0706,win,Sean Spencer,Drew Dober,0,0,105,61,0,0,0,0,Welterweight,U-DEC,3,5:00,9a967e8e43dcef63
c9ebbba18e4e1e84,win,Josh Sampo,Ryan Benoit,0,0,28,18,2,0,5,1,Flyweight,SUB Rear Naked Choke,2,4:31,9a967e8e43dcef63
7ff036c99621eb1c,win,Georges St-Pierre,Johny Hendricks,0,0,101,85,3,2,1,0,Welterweight,S-DEC,5,5:00,28f3c2258a1d8874
25cb0e15dfc8deb3,win,Rashad Evans,Chael Sonnen,0,0,20,3,1,0,0,0,Light Heavyweight,KO/TKO Punches,1,4:05,28f3c2258a1d8874
6c1fa30e1dd38c0b,win,Robbie Lawler,Rory MacDonald,1,0,44,37,0,4,0,1,Welterweight,S-DEC,3,5:00,28f3c2258a1d8874
1f5c71dd2a0672ac,win,Tyron Woodley,Josh Koscheck,2,0,22,5,0,0,0,0,Welterweight,KO/TKO Punch,1,4:38,28f3c2258a1d8874
3081e6e1bc1235a8,win,Ali Bagautinov,Tim Elliott,0,0,43,48,1,2,0,1,Flyweight,U-DEC,3,5:00,28f3c2258a1d8874
67222a0d79c83086,win,Donald Cerrone,Evan Dunham,1,0,32,24,1,0,1,0,Lightweight,SUB Triangle Choke,2,3:49,28f3c2258a1d8874
e9ed827818e8cadf,win,Thales Leites,Ed Herman,0,0,20,14,3,0,0,0,Middleweight,U-DEC,3,5:00,28f3c2258a1d8874
9bec9d2d0dd1d7f7,win,Rick Story,Brian Ebersole,1,0,71,42,2,0,0,0,Welterweight,U-DEC,3,5:00,28f3c2258a1d8874
9cc0582c703637aa,win,Erik Perez,Edwin Figueroa,1,0,50,18,7,0,0,0,Bantamweight,U-DEC,3,5:00,28f3c2258a1d8874
a4d7e8241422ed41,win,Jason High,Anthony Lapsley,0,0,5,8,4,0,4,0,Welterweight,U-DEC,3,5:00,28f3c2258a1d8874
55f4c3598797ce6f,win,Sergio Pettis,Will Campuzano,0,0,81,41,2,4,3,0,Bantamweight,U-DEC,3,5:00,28f3c2258a1d8874
d8b864e673f53ec2,win,Gian Villante,Cody Donovan,1,0,43,51,1,0,0,0,Light Heavyweight,KO/TKO Punch,2,1:22,28f3c2258a1d8874
1d34e2f80cb91188,win,Vitor Belfort,Dan Henderson,2,0,12,1,0,0,0,0,Light Heavyweight,KO/TKO Kick,1,1:17,5d7c18191b8aa432
2d57ce76f7922ed9,win,Cezar Ferreira,Daniel Sarafian,0,0,15,21,3,0,0,0,Middleweight,S-DEC,3,5:00,5d7c18191b8aa432
c6c37a9e8990baba,win,Rafael Cavalcante,Igor Pokrajac,1,0,16,9,0,0,0,0,Light Heavyweight,KO/TKO Knee,1,1:18,5d7c18191b8aa432
8de959ac3c3eeb85,win,Brandon Thatch,Paulo Thiago,1,0,12,5,0,1,0,0,Welterweight,KO/TKO Knee,1,2:10,5d7c18191b8aa432
389c844a1a56177c,win,Ryan LaFlare,Santiago Ponzinibbio,1,1,75,25,5,0,0,0,Welterweight,U-DEC,3,5:00,5d7c18191b8aa432
2e042964c6498e7a,win,Jeremy Stephens,Rony Jason,1,0,3,1,0,0,0,0,Featherweight,KO/TKO Kick,1,0:40,5d7c18191b8aa432
0a70601cc9f2426f,win,Sam Sicilia,Godofredo Pepey,0,0,11,3,1,0,0,0,Featherweight,KO/TKO Punches,1,1:42,5d7c18191b8aa432
e9bc416752cadd29,win,Omari Akhmedov,Thiago Perpetuo,1,1,14,18,1,1,1,0,Middleweight,KO/TKO Punch,1,3:31,5d7c18191b8aa432
ee4d086121100177,win,Thiago Tavares,Justin Salas,0,0,7,4,1,0,1,0,Lightweight,SUB Rear Naked Choke,1,2:38,5d7c18191b8aa432
2dd0a47f43dfe8f6,win,Adriano Martins,Daron Cruickshank,0,0,16,8,1,0,1,0,Lightweight,SUB Straight Armbar,2,2:49,5d7c18191b8aa432
5cce3bc28ddb158f,win,Dustin Ortiz,Jose Maria,0,0,55,43,4,2,0,2,Flyweight,KO/TKO Punches,3,3:19,5d7c18191b8aa432
26e876df6d498657,win,Tim Kennedy,Rafael Natal,1,0,13,13,0,0,0,0,Middleweight,KO/TKO Punch,1,4:40,35dc6220b113b7ec
4c257f69fb974088,win,Alexis Davis,Liz Carmouche,0,0,50,43,1,1,0,0,Women's Bantamweight,U-DEC,3,5:00,35dc6220b113b7ec
b35f2071e6dd4b12,win,Yoel Romero,Ronny Markes,1,0,50,18,0,2,0,0,Middleweight,KO/TKO Punch,3,1:39,35dc6220b113b7ec
dbc3afd71525c83d,win,Rustam Khabilov,Jorge Masvidal,1,0,32,38,2,1,1,0,Lightweight,U-DEC,3,5:00,35dc6220b113b7ec
0cd79ea89d5931d0,win,Michael Chiesa,Colton Smith,0,0,7,4,1,2,2,1,Lightweight,SUB Rear Naked Choke,2,1:41,35dc6220b113b7ec
2bcb1b0b05e2c739,win,King Green,James Krause,1,0,20,22,0,0,0,0,Lightweight,KO/TKO Kick,1,3:50,35dc6220b113b7ec
dc3deae609874677,win,Francisco Rivera,George Roop,1,0,27,23,0,1,0,0,Bantamweight,KO/TKO Punch,2,2:20,35dc6220b113b7ec
ce30634422a264f9,win,Dennis Bermudez,Steven Siler,0,0,44,23,6,0,4,3,Featherweight,U-DEC,3,5:00,35dc6220b113b7ec
add991cb839af4ed,win,Amanda Nunes,Germaine de Randamie,0,0,14,1,1,0,0,0,Women's Bantamweight,KO/TKO Elbows,1,3:56,35dc6220b113b7ec
ef97cccf28cf00a8,win,Lorenz Larkin,Chris Camozzi,0,0,46,64,0,0,0,0,Middleweight,U-DEC,3,5:00,35dc6220b113b7ec
ab18079c7c0040fb,ncnc,Yves Edwards,Yancy Medeiros,0,1,19,25,0,0,0,0,Lightweight,Overturned,1,2:47,35dc6220b113b7ec
6017ccf5fa09da34,win,Seth Baczynski,Neil Magny,0,0,28,31,3,2,0,0,Welterweight,U-DEC,3,5:00,35dc6220b113b7ec
20a83369ee44e1d4,win,Derek Brunson,Brian Houston,1,0,1,0,0,0,1,0,Middleweight,SUB Rear Naked Choke,1,0:48,35dc6220b113b7ec
49d065270f57ad99,win,Lyoto Machida,Mark Munoz,1,0,5,0,0,0,0,0,Middleweight,KO/TKO Kick,1,3:10,60884f31ead1609c
b25662d83e6d4c3b,ncnc,Ross Pearson,Melvin Guillard,0,0,3,9,0,0,0,0,Lightweight,CNC,1,1:57,60884f31ead1609c
c33671cab408184b,win,Jimi Manuwa,Ryan Jimmo,0,0,48,36,0,0,0,0,Light Heavyweight,KO/TKO,2,4:41,60884f31ead1609c
a34dc365302238e8,win,Norman Parke,Jon Tuck,0,0,81,67,1,0,0,0,Lightweight,U-DEC,3,5:00,60884f31ead1609c
2a50b91600e87994,win,Nicholas Musoke,Alessio Sakara,0,0,12,20,1,1,1,0,Middleweight,SUB Armbar,1,3:07,60884f31ead1609c
4c0718f12ca664bb,win,John Lineker,Phil Harris,3,0,31,14,0,0,0,0,Flyweight,KO/TKO Punch,1,2:51,60884f31ead1609c
22fdf7a08691db5d,win,Al Iaquinta,Piotr Hallmann,0,0,85,66,2,3,0,0,Lightweight,U-DEC,3,5:00,60884f31ead1609c
6fbd9d599d638106,win,Luke Barnatt,Andrew Craig,2,0,39,26,1,0,1,0,Middleweight,SUB Rear Naked Choke,2,2:12,60884f31ead1609c
5364d1537fc7d5aa,win,Jessica Andrade,Rosi Sexton,0,0,206,88,1,1,0,0,Women's Bantamweight,U-DEC,3,5:00,60884f31ead1609c
0051d7fbb7893d27,win,Cole Miller,Andy Ogle,0,0,21,27,0,2,1,0,Featherweight,U-DEC,3,5:00,60884f31ead1609c
ce9e10ad39976287,win,Jimy Hettes,Robert Whiteford,0,0,5,15,3,0,2,0,Featherweight,SUB Triangle Choke,2,2:17,60884f31ead1609c
46c89e7e886cdc5b,win,Brad Scott,Michael Kuiper,0,0,14,7,0,1,2,0,Middleweight,SUB Guillotine Choke,1,4:17,60884f31ead1609c
0bdc4e7ce6687367,win,Cain Velasquez,Junior Dos Santos,1,0,123,46,2,0,1,1,Heavyweight,KO/TKO Punch,5,3:09,eae4aec1a5a8ff01
e7cb40d82d987b9e,win,Daniel Cormier,Roy Nelson,0,0,74,17,3,0,0,0,Heavyweight,U-DEC,3,5:00,eae4aec1a5a8ff01
340d5e6f22ff6ac4,win,Gilbert Melendez,Diego Sanchez,0,1,96,42,1,1,0,2,Lightweight,U-DEC,3,5:00,eae4aec1a5a8ff01
ed53922429a19c99,win,Gabriel Gonzaga,Shawn Jordan,1,0,8,2,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:33,eae4aec1a5a8ff01
eba86a4ea6128840,win,John Dodson,Darrell Montague,2,0,28,10,0,0,0,0,Flyweight,KO/TKO Punch,1,4:13,eae4aec1a5a8ff01
fffa21388cdd78b7,win,Tim Boetsch,CB Dollaway,0,0,41,57,0,3,3,0,Middleweight,S-DEC,3,5:00,eae4aec1a5a8ff01
2a5fd0e2728967a5,win,Hector Lombard,Nate Marquardt,1,0,10,4,0,0,0,0,Welterweight,KO/TKO Punch,1,1:48,eae4aec1a5a8ff01
c9eb00b7efdc7559,ncnc,Sarah Kaufman,Jessica Eye,0,0,87,65,0,0,0,0,Women's Bantamweight,Overturned,3,5:00,eae4aec1a5a8ff01
ed9d7d85a5ae06b1,win,KJ Noons,George Sotiropoulos,0,0,56,50,0,1,0,0,Lightweight,U-DEC,3,5:00,eae4aec1a5a8ff01
2443d8aa86f0070d,win,Adlan Amagov,TJ Waldburger,1,0,15,4,0,0,0,0,Welterweight,KO/TKO Punch,1,3:00,eae4aec1a5a8ff01
58b7b23b46f4ccd6,win,Tony Ferguson,Mike Rio,0,0,5,4,0,0,1,0,Lightweight,SUB D'Arce Choke,1,1:52,eae4aec1a5a8ff01
f11ca082c924464c,win,Andre Fili,Jeremy Larsen,0,0,55,23,1,1,0,0,Featherweight,KO/TKO Punch,2,0:53,eae4aec1a5a8ff01
e1ccf09c055bac01,win,Kyoji Horiguchi,Dustin Pague,1,0,30,9,1,1,0,1,Bantamweight,KO/TKO Punches,2,3:51,eae4aec1a5a8ff01
a41ba2624191bf23,win,Jake Shields,Demian Maia,0,0,35,24,1,3,0,0,Welterweight,S-DEC,5,5:00,43612456979e5d5e
3fc3179cd800128e,win,Dong Hyun Kim,Erick Silva,1,0,11,28,1,0,0,0,Welterweight,KO/TKO Punch,2,3:01,43612456979e5d5e
adede42d4c20494c,win,Thiago Silva,Matt Hamill,1,0,96,70,0,3,0,0,Light Heavyweight,U-DEC,3,5:00,43612456979e5d5e
fecf9c7a4e965690,win,Fabio Maldonado,Joey Beltran,0,0,87,57,0,1,1,0,Light Heavyweight,S-DEC,3,5:00,43612456979e5d5e
e0ca5ac323768da0,win,Rousimar Palhares,Mike Pierce,0,0,0,2,0,1,2,0,Welterweight,SUB Heel Hook,1,0:31,43612456979e5d5e
9ad2dde9c35d3cc4,win,Raphael Assuncao,TJ Dillashaw,0,0,32,29,0,2,1,3,Bantamweight,S-DEC,3,5:00,43612456979e5d5e
676590832dc86748,win,Igor Araujo,Ildemar Alcantara,0,0,21,18,1,3,1,3,Welterweight,U-DEC,3,5:00,43612456979e5d5e
3e610c7a2ab31acd,win,Yan Cabral,David Mitchell,1,0,18,5,4,0,1,1,Welterweight,U-DEC,3,5:00,43612456979e5d5e
3a8baa48c9b30d47,win,Chris Cariaso,Iliarde Santos,0,0,54,35,0,2,0,0,Flyweight,KO/TKO Punches,2,4:31,43612456979e5d5e
79e7b986601fdd2a,win,Alan Patrick,Garett Whiteley,1,0,16,7,1,0,0,0,Lightweight,KO/TKO Punch,1,3:54,43612456979e5d5e
0aa5be9d0e75dd42,win,Jon Jones,Alexander Gustafsson,0,0,134,110,1,1,0,0,Light Heavyweight,U-DEC,5,5:00,df5a77121ba84a5d
1019f330bdecfc65,win,Renan Barao,Eddie Wineland,1,0,28,11,0,0,0,0,Bantamweight,KO/TKO Spinning Back Kick,2,0:35,df5a77121ba84a5d
c0a5eeb0be0049bb,win,Brendan Schaub,Matt Mitrione,0,0,14,7,1,0,1,0,Heavyweight,SUB D'Arce Choke,1,4:06,df5a77121ba84a5d
d9834a03626a3c06,win,Francis Carmont,Constantinos Philippou,0,0,29,7,5,0,0,0,Middleweight,U-DEC,3,5:00,df5a77121ba84a5d
ca2b48fd007126e0,win,Khabib Nurmagomedov,Pat Healy,0,0,54,44,5,0,0,0,Lightweight,U-DEC,3,5:00,df5a77121ba84a5d
b3bb90f5a2aa0d7c,win,Myles Jury,Mike Ricci,0,0,22,25,4,0,0,0,Lightweight,S-DEC,3,5:00,df5a77121ba84a5d
e37368ff2a7a71f6,win,Wilson Reis,Ivan Menjivar,0,0,33,29,4,0,0,0,Bantamweight,U-DEC,3,5:00,df5a77121ba84a5d
a95be3943ea0f691,win,Stephen Thompson,Chris Clements,2,0,23,17,2,0,0,0,Welterweight,KO/TKO Punch,2,1:27,df5a77121ba84a5d
0d857bd8245f9d31,win,Mitch Gagnon,Dustin Kimura,0,0,27,15,1,0,1,1,Bantamweight,SUB Guillotine Choke,1,4:05,df5a77121ba84a5d
d3f9262901219944,win,John Makdessi,Renee Forte,1,0,20,7,0,0,0,0,Lightweight,KO/TKO Punch,1,2:01,df5a77121ba84a5d
5b2cc17158d77f07,win,Michel Prazeres,Jesse Ronson,0,0,19,38,7,1,0,0,Lightweight,S-DEC,3,5:00,df5a77121ba84a5d
a605d4153c7dbd84,win,Alex Caceres,Roland Delorme,0,1,106,47,0,1,0,1,Bantamweight,S-DEC,3,5:00,df5a77121ba84a5d
c3b1653fb5e101e0,win,Daniel Omielanczuk,Nandor Guelmino,1,0,49,56,2,0,1,0,Heavyweight,KO/TKO Punch,3,3:18,df5a77121ba84a5d
8456a02bd3621837,win,Glover Teixeira,Ryan Bader,1,0,14,11,1,0,0,1,Light Heavyweight,KO/TKO Punch,1,2:55,b23fca14c7b79935
9166d2f99369c06b,win,Jacare Souza,Yushin Okami,1,0,28,1,0,0,0,0,Middleweight,KO/TKO Punch,1,2:47,b23fca14c7b79935
